Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,224.72413635253906,182.72000122070312,163.65826416015625,411.6197204589844,244.5,224.93315503301397,183.08999633789062,164.0067183055417,412.5626535137651,246.2100067138672,222.2158058701156,180.9199981689453,162.15488437084886,405.1284760161441,240.55999755859375,223.26094483680066,181.9199981689453,163.22019363060423,407.83811364378505,243.55999755859375,31855700,26372100,23072700,19229300,56303200
2024-10-09,228.47665405273438,185.1699981689453,161.14932250976562,414.3492431640625,241.0500030517578,228.68568791487783,185.85000610351562,164.11623398118573,417.247497795826,247.42999267578125,223.78848153487698,182.0500030517578,159.03863564722693,411.2127866111198,239.50999450683594,224.18662246797504,182.82000732421875,162.73233765666967,412.7611596791307,243.82000732421875,33591100,26343100,31181800,14974300,66289500
2024-10-10,227.97897338867188,186.64999389648438,161.36837768554688,412.7413330078125,238.77000427246094,228.43684913724616,188.1300048828125,162.35403648692193,414.2400908209317,242.7899932861328,226.11764095959848,185.8300018310547,159.69574594913414,410.0713753239967,232.33999633789062,226.72481576308653,187.1300048828125,160.16368359497736,412.13589300844654,241.80999755859375,28183500,27785000,14144100,13848400,83087100
2024-10-11,226.4958953857422,188.82000732421875,162.5232696533203,413.2177734375,217.8000030517578,228.34727968813561,189.92999267578125,163.18036025385564,414.02173524996044,223.33999633789062,226.28686151162026,186.3000030517578,160.53205102817606,410.1706424598083,214.3800048828125,228.23778864704394,186.6300048828125,161.41814270869355,413.03912198810315,220.1300048828125,31759200,25751600,15344300,14144900,142628900
2024-10-14,230.228515625,187.5399932861328,164.2357177734375,416.0167541503906,219.16000366210938,230.65651637799863,189.8300018310547,165.50013065374594,420.8802352901763,221.91000366210938,227.54102629778745,187.36000061035156,162.6825544952434,414.40880028614094,213.74000549316406,227.64055393917852,189.77999877929688,162.9215061976869,414.65693738807056,220.1300048828125,39882100,22614400,19016100,16653100,86291900
2024-10-15,232.76669311523438,187.69000244140625,164.73353576660156,415.61968994140625,219.57000732421875,236.38983016358188,188.41000366210938,166.94377462807307,419.3318413994773,224.25999450683594,231.29353829774286,184.5800018310547,163.90717815283185,412.16564103956983,217.1199951171875,232.527799450427,187.6300048828125,165.06207349535208,419.03405871782695,220.00999450683594,64751400,32178900,20247200,18900200,62988800
2024-10-16,230.70628356933594,186.88999938964844,164.43482971191406,413.01922607421875,221.3300018310547,231.0447048824563,187.77999877929688,165.07201903329403,413.25742799200697,222.82000732421875,228.7752681420796,185.61000061035156,163.0210663798458,407.4212689749873,218.92999267578125,230.52712470524975,187.0500030517578,163.8075910141305,412.0763232895253,221.39999389648438,34082200,23456800,16406000,15508900,49632800
2024-10-17,231.07456970214844,187.52999877929688,162.21463012695312,413.6147766113281,220.88999938964844,232.76670668063704,188.94000244140625,165.63952884881675,419.35170523704693,222.0800018310547,229.4521309302649,186.0,162.04537835418347,412.49319205621896,217.89999389648438,232.348638945834,188.22000122070312,165.0023394488277,419.2127339196968,221.58999633789062,32993800,25039400,21453400,14820000,50791800
2024-10-18,233.91136169433594,188.99000549316406,162.70248413085938,415.0440368652344,220.6999969482422,235.0858880500012,190.74000549316406,163.98682874694387,416.52292426802023,222.27999877929688,232.92594240501305,186.27999877929688,162.36398058545478,413.1582009892299,219.22999572753906,235.0858880500012,187.14999389648438,162.47349822564962,414.0316484156336,220.7100067138672,46431500,37417700,19757700,17145300,49611900
2024-10-21,235.38449096679688,189.07000732421875,163.34963989257812,415.659423828125,218.85000610351562,235.752787252213,189.4600067138672,163.77774463817317,415.8380752730999,220.47999572753906,233.36389625282138,186.39999389648438,161.90599412379152,410.6669065146117,215.72999572753906,233.36389625282138,188.0500030517578,162.234547045473,413.01924141063614,218.89999389648438,36254500,24639400,20946500,14206100,47329000
2024-10-22,234.76739501953125,189.6999969482422,164.41493225097656,424.3243713378906,217.97000122070312,235.12572795126604,191.52000427246094,165.0421710211609,427.37147187061,218.22000122070312,231.52250221800776,186.97999572753906,162.26441234616763,414.92493688547415,215.25999450683594,232.80651969699693,188.35000610351562,162.26441234616763,415.37156548627684,217.30999755859375,38846600,29650600,16568100,25482200,43268700
2024-10-23,229.6909942626953,184.7100067138672,162.06529235839844,421.4360656738281,213.64999389648438,234.05070868615385,189.16000366210938,165.09195335667494,427.86776005710016,218.72000122070312,226.70489182210235,183.69000244140625,161.21901831548328,419.3814831724278,212.11000061035156,232.99562158724072,188.85000610351562,164.0365946612512,427.6493981928425,217.1300048828125,52287000,31937100,18280500,19654400,80938900
2024-10-24,229.5019073486328,186.3800048828125,162.00555419921875,421.5650939941406,260.4800109863281,229.75074924052936,187.11000061035156,162.61287650871054,422.80577949754775,262.1199951171875,227.35190975750177,183.86000061035156,160.3030555310391,419.2524392532927,242.64999389648438,228.9146289407981,185.25,162.11507183508752,422.1605988036373,244.67999267578125,31109500,21647400,22412500,13581600,204491900
2024-10-25,230.3380126953125,187.8300018310547,164.5443572998047,424.9595947265625,269.19000244140625,232.13962556438537,190.4499969482422,164.86294438388538,429.29702642206786,269.489990234375,228.5065400142299,187.52999877929688,162.70247397291948,423.3913815699701,255.32000732421875,228.6757506783198,187.85000610351562,162.95137630402328,423.5799681906594,256.010009765625,38802300,29362100,19828900,16899100,161611900
2024-10-28,232.31878662109375,188.38999938964844,165.9879913330078,423.41119384765625,262.510009765625,233.6426273223557,190.2100067138672,168.00907708946656,428.72133353876035,273.5400085449219,231.4727332926884,188.2100067138672,163.23014919167423,423.1233463470455,262.239990234375,232.23917058038825,189.57000732421875,168.00907708946656,428.4434212144309,270.0,36087100,27930800,32138600,14882400,107653600
2024-10-29,232.58753967285156,190.8300018310547,168.93499755859375,428.7313232421875,259.5199890136719,233.24448591818899,191.4600067138672,169.63193629969666,429.94223358580945,264.9800109863281,231.24380255804743,187.82000732421875,166.35637283025375,422.62712592652906,255.50999450683594,232.02018805231754,188.5800018310547,166.99356224559247,424.81074467410167,264.510009765625,35417200,35690200,42169000,17644100,80521800
2024-10-30,229.03407287597656,192.72999572753906,173.69400024414062,429.3069763183594,257.54998779296875,232.38845656475567,195.61000061035156,181.22080390832798,435.2324917274877,263.3500061035156,228.48661770128336,192.4199981689453,173.29574742034202,428.880187758029,255.82000732421875,231.5324398883544,194.6999969482422,179.88667593834245,434.18039280239805,258.0400085449219,47070900,37707600,68890800,29749100,53993600
2024-10-31,224.8634796142578,186.39999389648438,170.35870361328125,403.3220520019531,249.85000610351562,228.76531846185907,190.60000610351562,176.0436392565969,413.05894946974416,259.75,224.32597264925337,185.22999572753906,170.24918598538505,403.2724064074055,249.25,228.27758291037028,190.50999450683594,172.36983860201502,412.2648925685448,257.989990234375,64370100,75146800,44769000,53971000,66575300
2024-11-01,221.8773651123047,197.92999267578125,170.53790283203125,407.31207275390625,248.97999572753906,224.30606415529357,200.5,171.56339434249736,412.40385077597955,254.0,219.2495956140762,197.02000427246094,168.13849607004246,404.4634637574288,246.6300048828125,219.94634980146594,199.0,169.3232735157594,405.9622215000355,252.0399932861328,65276700,99687800,31796500,24230400,57544800
2024-11-04,220.98153686523438,195.77999877929688,168.49691772460938,405.4162902832031,242.83999633789062,221.75792231303782,197.3300018310547,169.98036580888692,407.3617068567998,248.89999389648438,218.69220372782075,194.30999755859375,167.2723073887744,402.54784130454914,238.8800048828125,219.96627293386246,196.4499969482422,169.18387535736116,406.7463014364753,244.55999755859375,44944500,38492100,21492700,19672300,68802400
2024-11-05,222.4148712158203,199.5,168.99473571777344,408.3939514160156,251.44000244140625,222.91255498009295,199.82000732421875,169.78126041606683,411.8083202953773,255.27999877929688,220.11557465497725,195.99000549316406,168.09867819204692,405.039133016745,246.2100067138672,220.7725208689619,196.0399932861328,168.6860840596654,405.3269805306338,247.33999633789062,28111300,30564800,18242100,17626000,69282500
2024-11-06,221.68824768066406,207.08999633789062,175.73501586914062,417.04901123046875,288.5299987792969,225.02273483375984,207.5500030517578,176.1631358258417,417.3170187046076,289.5899963378906,220.16533664224426,199.13999938964844,172.73823693941065,407.46098932083436,275.6199951171875,221.57875664968802,200.00999450683594,173.03692280821232,409.3468556567166,284.6700134277344,54561100,72292200,33695500,26681800,165228700
2024-11-07,226.4262237548828,210.0500030517578,179.95639038085938,422.2598571777344,296.9100036621094,226.82437991892823,212.25,180.28494329004707,423.66928922885575,299.75,223.52971550048886,207.19000244140625,176.41202351829116,416.75122569160607,285.5199890136719,223.5894351280695,207.44000244140625,176.63105879108298,418.14078738908074,288.8900146484375,42137700,52878400,25352900,19901800,117309200
2024-11-08,226.15716552734375,208.17999267578125,177.56692504882812,419.3914489746094,321.2200012207031,227.8511489598711,209.9600067138672,180.10571661492824,423.3219325280874,328.7099914550781,225.60910803907555,207.44000244140625,177.2981062836462,418.6371024266033,297.6600036621094,226.366414165256,209.72000122070312,179.85681428948374,422.15073257526046,299.1400146484375,38328800,36075800,22006200,16891400,204782800
2024-11-11,223.4368133544922,206.83999633789062,179.55813598632812,414.8951721191406,350.0,224.90161465065876,209.64999389648438,179.7572547998241,421.6444892164841,358.6400146484375,220.7164746065314,205.58999633789062,177.68638571752442,412.90014011467326,336.0,224.20409384410638,208.5,177.79590334371593,419.37154486777723,346.29998779296875,42005600,35456000,17450400,24503300,210521600
2024-11-12,223.4368133544922,208.91000366210938,180.8225860595703,419.87774658203125,328.489990234375,224.79200315214243,209.5399932861328,181.68877662400257,421.27724345465793,345.8399963378906,222.5698957238352,206.00999450683594,178.60238120770242,414.09120276331856,323.30999755859375,223.75568869738083,208.3699951171875,179.0305011771197,415.1333664626366,342.739990234375,40398300,38942900,25134900,19401200,155726000
2024-11-13,224.3236541748047,214.10000610351562,178.09458923339844,422.0315856933594,330.239990234375,225.84824072641777,215.08999633789062,180.16545831655327,426.13078508233804,344.6000061035156,221.97200184604,209.13999938964844,177.75607053934468,415.0936518803662,322.5,223.2175800878685,209.39999389648438,179.66765368671196,418.4981158636683,335.8500061035156,48566200,46212900,23184000,21502200,125405600
2024-11-14,227.41270446777344,211.47999572753906,174.80909729003906,423.7090148925781,311.17999267578125,228.06039910056816,215.89999389648438,178.03487716000262,424.9794756745813,329.9800109863281,224.20409355692922,210.8800048828125,173.55463493650558,416.87034165331505,310.3699951171875,224.22402706703753,214.16000366210938,177.49723958577857,421.83308381585454,327.69000244140625,44923900,42620300,31007500,30246900,120726100
2024-11-15,224.2041015625,202.61000061035156,171.73265075683594,411.9075927734375,320.7200012207031,226.11730807125568,207.33999633789062,173.37539999767293,419.64945830467593,324.67999267578125,223.47668806811174,199.61000061035156,170.46822271325942,410.5577414665236,309.2200012207031,225.59914322363005,206.75999450683594,172.9671965454628,416.69168340974903,310.57000732421875,47923700,86591100,32504600,28247600,114440300
2024-11-18,227.21340942382812,201.6999969482422,174.5303192138672,412.66192626953125,338.739990234375,228.92732633570628,204.6699981689453,174.6697039128958,415.282238255226,348.54998779296875,224.3734848929754,200.9499969482422,172.1408476982141,409.0291955453545,330.010009765625,224.45320372664565,204.14999389648438,172.6585688053745,411.778543667536,340.7300109863281,44633700,36409900,20135300,24727000,126085600
2024-11-19,227.4724884033203,204.61000061035156,177.33792114257812,414.67681884765625,346.0,229.34584301691135,205.3000030517578,178.08462810700078,414.82569505476647,347.3800048828125,225.8582238051146,198.77999877929688,172.7979452295751,408.48329602030253,332.75,226.17708394083317,199.3300018310547,172.95724636134872,410.03166915459735,335.760009765625,36211800,31197900,23434900,18133500,88852500
2024-11-20,228.18994140625,202.8800048828125,175.2073211669922,412.3939208984375,342.0299987792969,229.11664435033194,203.1300048828125,176.89985394642653,414.18052617467214,346.6000061035156,225.0909420304879,199.4499969482422,173.01698373526585,407.52050466835993,334.29998779296875,227.25326410482543,202.97999572753906,176.56135042889815,413.76364252316546,345.0,35169600,32769000,18997100,19191700,66340700
2024-11-21,227.71165466308594,198.3800048828125,166.8939971923828,410.6137390136719,339.6400146484375,229.3458528412815,203.49000549316406,173.36545785068716,417.4859808182417,347.989990234375,224.91159698015457,195.75,162.98124461770655,408.04785157798557,335.2799987792969,228.07038183414417,203.49000549316406,173.1364567662256,417.2075121790912,343.80999755859375,42108300,58800000,59734400,20780200,58011700
2024-11-22,229.05686950683594,197.1199951171875,164.03659057617188,414.7211608886719,352.55999755859375,229.90386885981255,199.25999450683594,165.7291386198519,415.11896888171356,361.5299987792969,227.2532745036032,196.75,163.18036592990532,408.81361962204943,337.70001220703125,227.2532745036032,198.25,165.12181631038618,409.1219230929671,341.0899963378906,38168300,31530800,38604600,24814600,89140700
2024-11-25,232.04624938964844,201.4499969482422,166.9138946533203,416.5013732910156,338.5899963378906,232.42491005721112,201.9499969482422,167.88960271467622,418.778836873561,361.92999267578125,228.92733167542056,199.0,164.88285834642193,412.58290247238904,338.20001220703125,230.64124862727573,199.27999877929688,165.36074656125817,416.09361024787086,360.1400146484375,90152800,40685700,33135300,27691100,95890900
2024-11-26,234.228515625,207.86000061035156,168.37744140625,425.6510925292969,338.2300109863281,234.73672132395913,208.0,169.07438007569232,426.69537265560376,346.9599914550781,232.50463944229026,201.7899932861328,166.84420975542025,416.5610569682543,335.6600036621094,232.50463944229026,201.89999389648438,166.8939932592079,417.29700327286355,341.0,45986200,41673700,20486700,23458900,62295900
2024-11-27,234.0989532470703,205.74000549316406,168.48696899414062,420.67840576171875,332.8900146484375,234.85627456038557,207.63999938964844,168.73587133599466,424.8952553598379,342.54998779296875,232.98291999142185,205.0500030517578,167.28229016697128,419.71370546967114,326.5899963378906,233.6405889619916,206.97999572753906,168.25798309333703,422.78681538537654,341.79998779296875,33498400,28061600,19266500,18332400,57896400
2024-11-29,236.490478515625,207.88999938964844,168.20819091796875,421.1458435058594,345.1600036621094,236.96877632211965,208.1999969482422,168.68607913599834,422.55809676444443,345.45001220703125,233.14236346053607,204.58999633789062,166.4260569265254,415.51677094971404,334.6499938964844,233.97938842310504,205.8300018310547,167.76016976407897,417.7942649272981,336.0799865722656,28481400,24892400,14257200,16271900,37167600
2024-12-02,238.74246215820312,210.7100067138672,170.73704528808594,428.624755859375,357.0899963378906,239.93821419453454,212.99000549316406,171.32445113236562,430.63370587040276,360.0,236.32106542499292,209.50999450683594,167.82986793872016,419.0075879189551,351.1499938964844,236.43067691527065,209.9600067138672,168.02898676148365,419.26617676175783,352.3800048828125,48137100,39523200,23789100,20207200,77986500
2024-12-03,241.79165649414062,213.44000244140625,170.58770751953125,428.84356689453125,351.4200134277344,241.90126799408412,214.02000427246094,171.92182044267236,430.1066156030698,355.69000244140625,238.05492154808562,209.64999389648438,170.0998686460895,425.40245343840513,348.20001220703125,238.96170621081686,210.30999755859375,170.73705804160417,427.4909833141871,351.79998779296875,38861000,32214800,22248700,18302000,58267200
2024-12-04,242.150390625,218.16000366210938,173.60440063476562,435.0295715332031,357.92999267578125,243.2465056559754,220.0,174.14203820088363,437.2672755840065,358.1000061035156,240.3966217802532,215.75,170.3089360574109,430.26573974460115,348.6000061035156,242.01088645785893,215.9600067138672,170.39853725449947,430.6635477279166,353.0,44383900,48745700,31615100,26009400,50810900
2024-12-05,242.18026733398438,220.5500030517578,171.8820037841797,440.2011413574219,369.489990234375,243.6749612569442,222.14999389648438,175.28698606114204,442.2300015529848,375.42999267578125,241.27349790971317,217.3000030517578,171.57336730521956,433.7864078777922,359.5,243.12691898237586,218.02999877929688,174.5900625293299,435.5268443828614,359.8699951171875,40033900,41140200,21356200,21697800,81403600
2024-12-06,241.98097229003906,227.02999877929688,173.94293212890625,441.1459655761719,389.2200012207031,243.7646488451358,227.14999389648438,174.31130276071772,443.66213830194334,389.489990234375,241.2236661935451,220.60000610351562,171.10543914521764,439.35578408835863,370.79998779296875,242.0507319698173,220.75,171.27469092717953,439.8828865059849,377.4200134277344,36870600,44178100,21462400,18821000,81455800
2024-12-09,245.8771514892578,226.08999633789062,174.80010986328125,443.58251953125,389.7900085449219,246.36542364679892,230.0800018310547,175.68721709610546,445.8798931073043,404.79998779296875,240.89483838917155,225.6699981689453,173.08569798716198,438.09269688925554,378.010009765625,240.97455722335047,227.2100067138672,173.3947033817355,440.18122659952354,397.6099853515625,44649200,46819400,25389600,19144400,96359200
2024-12-10,246.8935546875,225.0399932861328,184.5682830810547,440.9072570800781,400.989990234375,247.33200068563022,229.05999755859375,185.75441857624554,447.16289170564096,409.7300109863281,244.47214254503118,224.1999969482422,180.46167600322863,439.1867306857862,390.8500061035156,246.0166626912396,226.08999633789062,182.2558298947272,441.96149226752044,392.67999267578125,36914800,31199900,54813000,18469500,97563600
2024-12-11,245.6180877685547,230.25999450683594,194.76502990722656,446.5363464355469,424.7699890136719,249.91283942191654,231.1999969482422,194.97435419169267,447.8889300799693,424.8800048828125,245.38889040813984,226.25999450683594,184.2493249317854,441.62334015579273,402.3800048828125,247.08288910248365,226.41000366210938,184.70782161706586,441.62334015579273,409.70001220703125,45205800,35385800,67894100,19200200,104287600
2024-12-12,247.08287048339844,228.97000122070312,191.33621215820312,447.1032409667969,418.1000061035156,247.8601100871407,231.08999633789062,194.54573443162946,453.66717934055725,429.29998779296875,244.81092178998352,227.6300048828125,191.08702455991943,446.65568798759284,415.0,246.0166482138882,229.8300018310547,194.36632666128313,446.65568798759284,424.8399963378906,32777500,28204100,34817500,20834800,87752200
2024-12-13,247.2522735595703,227.4600067138672,189.2031707763672,444.82574462890625,436.2300109863281,248.40815863747187,230.1999969482422,192.10370292043277,448.9630146718561,436.29998779296875,245.36895982515324,225.86000061035156,189.0237477931648,443.1449777254952,415.7099914550781,246.9433725816478,228.39999389648438,190.3892909926089,445.9893641585006,420.0,33155300,28768100,25143500,20177800,89000200
2024-12-16,250.1519775390625,232.92999267578125,196.02093505859375,449.12213134765625,463.0199890136719,250.490786396497,233.0,198.3533273175459,449.7089034526842,463.19000244140625,246.7739697560149,228.00999450683594,191.99405497177682,442.8466168869823,436.1499938964844,247.1127786134494,230.22999572753906,192.2432425689094,444.82573215231423,441.0899963378906,51694800,37552100,44934900,23598800,114083800
2024-12-17,252.58334350585938,231.14999389648438,194.7849578857422,451.9764099121094,479.8599853515625,252.93211150871377,232.72999572753906,200.76546017959686,452.80189103583194,483.989990234375,248.89643481128522,227.85000610351562,194.34638528405358,447.11314908926647,457.510009765625,249.1953766416157,232.38999938964844,196.60901291047233,448.545282051395,475.8999938964844,51356400,35948100,43504000,22733500,131223000
2024-12-18,247.1725616455078,220.52000427246094,187.7877655029297,434.9997253417969,440.1300048828125,253.38051965426092,231.39999389648438,196.35982485436523,450.1763104473289,488.5400085449219,246.86366065893745,220.11000061035156,187.12992181114345,434.6317218572595,427.010009765625,251.26802371656945,230.77000427246094,194.58561039475242,448.85359210839096,466.5,56774100,43281400,34166100,24444500,149340800
2024-12-19,248.90640258789062,223.2899932861328,187.89739990234375,434.6416931152344,436.1700134277344,251.1085917693189,226.08999633789062,192.40271566857012,440.7580781855559,456.3599853515625,246.21595643132494,222.9199981689453,187.76783270124025,433.9355816606558,420.0199890136719,246.6245097734382,224.91000366210938,191.00727128528027,439.2066057877418,451.8800048828125,60882300,39918700,32265200,22963700,118566100
2024-12-20,253.58978271484375,224.9199981689453,190.78799438476562,434.21405029296875,421.05999755859375,254.09797318748596,226.2100067138672,192.263180692445,441.31501544447383,447.0799865722656,244.82090844231297,218.72999572753906,184.61810708296375,426.28760397482347,417.6400146484375,247.1625865233097,219.83999633789062,185.1762848637503,430.74310199904505,425.510009765625,147495300,88279200,63462900,64263700,132216200
2024-12-23,254.3670196533203,225.05999755859375,193.99754333496094,432.8714599609375,430.6000061035156,254.7456651132031,226.8800048828125,194.46601725929617,435.2583384488606,434.510009765625,252.55345036958022,223.89999389648438,189.5320904055188,430.46467134384744,415.4100036621094,253.8687883386418,225.00999450683594,191.99406521325346,434.35330774515677,431.0,40858800,28070000,25675000,19152500,72698100
2024-12-24,257.28668212890625,229.0500030517578,195.47271728515625,436.9291076660156,462.2799987792969,257.2966260773909,229.13999938964844,195.47271728515625,437.1976515770788,462.7799987792969,254.386956808638,226.1300048828125,193.15028707875092,431.817212852652,435.1400146484375,254.58626151312842,226.94000244140625,194.20684004621347,432.27469051669533,435.8999938964844,23234700,15007500,10403300,7164500,59551800
2024-12-26,258.1037292480469,227.0500030517578,194.96438598632812,435.7157897949219,454.1300048828125,259.1799258751944,228.5,196.11064287242172,438.5303413291557,465.3299865722656,256.7186620602343,226.6699981689453,193.7483492712215,434.24389716434194,451.0199890136719,257.27667867815336,228.5,194.51583613513964,436.6804901261448,465.1600036621094,27237100,16146700,12046600,8194200,76366400
2024-12-27,254.6858673095703,223.75,192.13360595703125,428.1772155761719,431.6600036621094,257.78488174803636,226.02999877929688,194.6852998142467,432.8415878431465,450.0,252.16481819720389,220.89999389648438,190.0304619572839,424.020065946368,426.5,256.91793375888693,225.60000610351562,194.31649181567948,432.22498090820386,449.5199890136719,42355300,27367100,18891400,18117700,82666800
2024-12-30,251.30787658691406,221.3000030517578,190.61854553222656,422.50836181640625,417.4100036621094,252.60328106925755,223.0,191.92428607864605,425.21349868579347,427.0,249.86300878941353,218.42999267578125,188.50542441334892,419.59438106008827,415.75,251.33776924994547,220.05999755859375,189.18322257123907,423.7316509986102,419.3999938964844,35557500,28321200,14264700,13158700,64941000
2024-12-31,249.5341796875,219.38999938964844,188.6848602294922,419.1965637207031,403.8399963378906,252.38406352835983,223.22999572753906,191.33622003458325,424.3979934566231,427.92999267578125,248.54767617168994,218.94000244140625,187.89741886934635,418.36115784079396,402.5400085449219,251.5470385357527,222.97000122070312,190.45907478557154,423.77143145899026,423.7900085449219,39480700,24819700,17466900,13246500,76825100
2025-01-02,242.98741149902344,220.22000122070312,188.81442260742188,416.2925109863281,379.2799987792969,248.21884015778812,225.14999389648438,191.37607845803336,423.74159992080814,392.7300109863281,240.96459363401945,218.19000244140625,186.89070161917323,412.5829142901712,373.0400085449219,248.04942813526918,222.02999877929688,190.03045932269364,423.2045424399656,390.1000061035156,55740700,33956600,20370800,16896500,109710700
2025-01-03,242.49916076660156,224.19000244140625,191.16676330566406,421.0364990234375,410.44000244140625,243.31625226562878,225.36000061035156,192.5821623375915,421.7127757009971,411.8800048828125,241.03435939639962,221.6199951171875,189.36264741338545,417.24732219520826,379.45001220703125,242.49916076660156,222.50999450683594,190.74812993915785,418.7788846089508,381.4800109863281,40244100,27515600,18596200,16662900,95423300
2025-01-06,244.1333465576172,227.61000061035156,196.23025512695312,425.5118713378906,411.04998779296875,246.45510633108967,228.83999633789062,197.57587431060844,431.9465149926899,426.42999267578125,242.33971076643533,224.83999633789062,193.22007973541784,423.15482788109534,401.70001220703125,243.4457849039297,226.77999877929688,193.34964695093382,425.66104554069966,423.20001220703125,45045600,31849800,29563600,20573600,85516500
2025-01-07,241.3532257080078,222.11000061035156,194.85475158691406,420.0617980957031,394.3599853515625,244.681407317594,228.3800048828125,200.34684110917007,428.29654775990844,414.3299865722656,240.496267218822,221.4600067138672,193.96764429186354,418.50037065706186,390.0,242.12049100282684,227.89999389648438,196.4694824542812,426.655570865203,405.8299865722656,40856000,28084200,26487200,18139100,75699500
2025-01-08,241.84149169921875,222.1300048828125,193.3197479248047,422.23980712890625,394.94000244140625,242.8479287466886,223.52000427246094,195.6521403419425,424.6366402910522,402.5,239.2008716539854,220.1999969482422,191.7548576174653,419.2363221421035,387.3999938964844,241.0642520177986,223.19000244140625,191.944242637603,421.14581248112984,392.95001220703125,37628900,25033300,24864800,15054600,73038800
2025-01-10,236.01219177246094,218.94000244140625,191.4159393310547,416.6605224609375,394.739990234375,239.3104808095479,221.7100067138672,195.88139205518456,422.3890244132644,399.2799987792969,232.17580437363205,216.5,189.69156540477465,412.7519761682606,377.2900085449219,239.16100228470233,221.4600067138672,193.66860495961419,422.3094749538564,391.3999938964844,61710900,36811500,26665200,20201100,62287300
2025-01-13,233.5708465576172,218.4600067138672,190.3892822265625,414.9101257324219,403.30999755859375,233.8398957390806,219.39999389648438,190.55872796393814,416.21296436365594,403.7900085449219,228.90740850459227,216.47000122070312,186.75114946876002,410.03690951971083,380.07000732421875,232.7039288898965,218.05999755859375,189.45234965681547,412.97077003054903,383.2099914550781,49630700,27262700,21823700,17604800,67580500
2025-01-14,232.45480346679688,217.75999450683594,189.04367065429688,413.3984375,396.3599853515625,235.28475371553364,221.82000732421875,191.35612350397113,417.4461724776856,422.6400146484375,231.6476711610837,216.1999969482422,187.69805162927054,408.4754763868852,394.5400085449219,233.91960476413306,220.44000244140625,190.6185379959385,415.5267269300622,414.3399963378906,39435300,24711700,17174900,16935900,84565000
2025-01-15,237.028564453125,223.35000610351562,194.91453552246094,423.98028564453125,428.2200012207031,238.11472029161553,223.57000732421875,195.72190087885951,425.8102267141552,429.79998779296875,233.60073052224158,220.75,191.23652426846428,415.98421438422275,405.6600036621094,233.80999436776753,222.8300018310547,192.462522950062,416.83953041233667,409.8999938964844,39832000,31291300,21776000,19637800,81375500
2025-01-16,227.4525604248047,220.66000366210938,192.28311157226562,422.25970458984375,413.82000732421875,237.1680713225123,224.64999389648438,194.8447520350506,427.1428756329152,424.0,227.22337827123218,220.30999755859375,192.1834304546711,422.07077084126166,409.1300048828125,236.51041752509497,224.4199981689453,193.50911023082176,426.35721474684357,423.489990234375,71759100,24757300,17815400,15300000,68335200
2025-01-17,229.1664581298828,225.94000244140625,195.36306762695312,426.6854248046875,426.5,231.46828423922307,226.50999450683594,196.58906629276984,432.1056536473427,439.739990234375,227.6717642713697,223.0800018310547,193.1203793506233,425.83013912279745,419.75,231.29888742650238,225.83999633789062,195.89134409308565,431.7177703608077,421.5,68488300,42370100,27735100,26197500,94991400
2025-01-21,221.85243225097656,230.7100067138672,197.4064178466797,426.1583251953125,424.07000732421875,223.62613445935494,231.77999877929688,201.63262976778796,428.54520356031776,433.20001220703125,218.6039696546368,226.94000244140625,197.22699486763423,423.2741792396476,406.30999755859375,223.20762199269615,228.89999389648438,198.4231075033933,427.8490471438773,432.6400146484375,98070400,39951500,29971300,26085700,87320900
2025-01-22,223.03823852539062,235.00999450683594,197.72537231445312,443.7616271972656,415.1099853515625,223.3272060060417,235.44000244140625,199.82851627036754,444.8257568157961,428.0,219.01252087308487,231.19000244140625,196.88810562725033,433.6173558153904,414.5899963378906,219.01252087308487,232.02000427246094,198.41313252508547,435.1688283301516,416.80999755859375,64126500,41448200,26200600,27803800,60963300
2025-01-23,222.86883544921875,235.4199981689453,197.33663940429688,444.2687683105469,412.3800048828125,226.22690964639077,235.52000427246094,199.64910762651434,444.3085582129765,420.7300109863281,221.51364566438272,231.50999450683594,194.5656745164631,439.08724891108926,408.95001220703125,223.94501691407203,234.10000610351562,197.49612311807823,439.58451646364995,416.05999755859375,60234800,26404400,26951400,18389300,50690600
2025-01-24,221.991943359375,234.85000610351562,199.5594024658203,441.63330078125,406.5799865722656,224.831867935065,236.39999389648438,200.24714745985025,444.20914332055247,418.8800048828125,220.6267944226493,232.92999267578125,197.35657740975262,438.987833493392,405.7799987792969,223.9848686181573,234.5,197.45625853253006,442.7272955771019,414.45001220703125,54697900,25890700,23877500,15549500,56427100
2025-01-27,229.04690551757812,235.4199981689453,191.1866912841797,432.1852111816406,397.1499938964844,231.32879829775732,235.61000061035156,196.24022309921364,432.82172827375285,406.69000244140625,223.18770026542342,225.86000061035156,190.11019902992624,421.18565437157145,389.0,223.2275672861503,226.2100067138672,191.78474760627742,421.69287703242304,394.79998779296875,94863400,49428300,41728900,35647800,58125500
